user_id,target
U014717,0
U014718,0
U014719,0
U014720,0
U014721,1
U014722,0
U014723,0
U014724,1
U014725,1
U014726,0
U014727,1
U014728,0
U014729,0
U014730,0
U014731,1
U014732,0
U014733,1
U014734,0
U014735,0
U014736,1
U014737,1
U014738,0
U014739,0
U014740,1
U014741,1
U014742,0
U014743,0
U014744,1
U014745,0
U014746,0
U014747,0
U014748,1
U014749,0
U014750,1
U014751,0
U014752,0
U014753,1
U014754,1
U014755,1
U014756,1
U014757,1
U014758,1
U014759,1
U014760,0
U014761,1
U014762,0
U014763,0
U014764,1
U014765,0
U014766,1
U014767,0
U014768,0
U014769,1
U014770,0
U014771,0
U014772,1
U014773,1
U014774,0
U014775,0
U014776,0
U014777,0
U014778,1
U014779,1
U014780,0
U014781,0
U014782,0
U014783,1
U014784,0
U014785,0
U014786,1
U014787,1
U014788,0
U014789,0
U014790,1
U014791,0
U014792,1
U014793,0
U014794,1
U014795,0
U014796,1
U014797,0
U014798,1
U014799,1
U014800,0
U014801,0
U014802,1
U014803,0
U014804,0
U014805,0
U014806,1
U014807,0
U014808,1
U014809,0
U014810,1
U014811,1
U014812,0
U014813,0
U014814,0
U014815,0
U014816,0
U014817,0
U014818,0
U014819,0
U014820,1
U014821,0
U014822,0
U014823,0
U014824,0
U014825,1
U014826,0
U014827,1
U014828,1
U014829,0
U014830,1
U014831,0
U014832,0
U014833,1
U014834,0
U014835,0
U014836,1
U014837,0
U014838,0
U014839,1
U014840,0
U014841,0
U014842,0
U014843,1
U014844,1
U014845,0
U014846,0
U014847,0
U014848,1
U014849,0
U014850,0
U014851,0
U014852,1
U014853,0
U014854,0
U014855,0
U014856,1
U014857,1
U014858,1
U014859,0
U014860,1
U014861,0
U014862,0
U014863,0
U014864,1
U014865,0
U014866,0
U014867,0
U014868,0
U014869,0
U014870,1
U014871,0
U014872,0
U014873,1
U014874,1
U014875,0
U014876,0
U014877,1
U014878,0
U014879,1
U014880,1
U014881,1
U014882,1
U014883,1
U014884,0
U014885,0
U014886,0
U014887,0
U014888,0
U014889,1
U014890,1
U014891,0
U014892,1
U014893,0
U014894,0
U014895,1
U014896,1
U014897,0
U014898,1
U014899,0
U014900,0
U014901,1
U014902,0
U014903,0
U014904,0
U014905,0
U014906,0
U014907,0
U014908,0
U014909,0
U014910,1
U014911,0
U014912,0
U014913,0
U014914,1
U014915,1
U014916,0
U014917,1
U014918,0
U014919,1
U014920,0
U014921,0
U014922,0
U014923,1
U014924,0
U014925,0
U014926,1
U014927,1
U014928,1
U014929,1
U014930,1
U014931,1
U014932,0
U014933,0
U014934,0
U014935,0
U014936,0
U014937,1
U014938,1
U014939,0
U014940,1
U014941,0
U014942,0
U014943,0
U014944,0
U014945,1
U014946,0
U014947,0
U014948,0
U014949,1
U014950,1
U014951,1
U014952,1
U014953,0
U014954,0
U014955,1
U014956,0
U014957,0
U014958,1
U014959,0
U014960,0
U014961,1
U014962,1
U014963,1
U014964,1
U014965,0
U014966,0
U014967,0
U014968,1
U014969,0
U014970,1
U014971,0
U014972,1
U014973,0
U014974,0
U014975,0
U014976,0
U014977,0
U014978,1
U014979,0
U014980,1
U014981,1
U014982,0
U014983,0
U014984,0
U014985,0
U014986,1
U014987,0
U014988,0
U014989,1
U014990,1
U014991,1
U014992,0
U014993,1
U014994,0
U014995,1
U014996,1
U014997,1
U014998,1
U014999,0
U015000,0
U015001,1
U015002,1
U015003,1
U015004,0
U015005,0
U015006,0
U015007,0
U015008,1
U015009,0
U015010,1
U015011,0
U015012,1
U015013,1
U015014,0
U015015,0
U015016,0
U015017,1
U015018,0
U015019,0
U015020,1
U015021,0
U015022,0
U015023,0
U015024,0
U015025,0
U015026,0
U015027,1
U015028,0
U015029,1
U015030,1
U015031,1
U015032,0
U015033,1
U015034,0
U015035,1
U015036,1
U015037,1
U015038,0
U015039,0
U015040,1
U015041,0
U015042,0
U015043,0
U015044,0
U015045,1
U015046,0
U015047,1
U015048,1
U015049,0
U015050,1
U015051,1
U015052,0
U015053,1
U015054,0
U015055,0
U015056,0
U015057,0
U015058,0
U015059,1
U015060,1
U015061,0
U015062,1
U015063,1
U015064,1
U015065,0
U015066,1
U015067,0
U015068,0
U015069,0
U015070,1
U015071,0
U015072,0
U015073,0
U015074,0
U015075,1
U015076,0
U015077,1
U015078,0
U015079,0
U015080,1
U015081,0
U015082,1
U015083,0
U015084,1
U015085,0
U015086,0
U015087,0
U015088,1
U015089,0
U015090,0
U015091,0
U015092,0
U015093,1
U015094,1
U015095,1
U015096,1
U015097,1
U015098,0
U015099,1
U015100,1
U015101,1
U015102,1
U015103,0
U015104,0
U015105,0
U015106,1
U015107,0
U015108,0
U015109,0
U015110,0
U015111,0
U015112,0
U015113,0
U015114,0
U015115,1
U015116,0
U015117,1
U015118,0
U015119,1
U015120,1
U015121,1
U015122,0
U015123,0
U015124,1
U015125,0
U015126,0
U015127,1
U015128,1
U015129,0
U015130,1
U015131,0
U015132,1
U015133,0
U015134,1
U015135,1
U015136,0
U015137,1
U015138,1
U015139,0
U015140,1
U015141,1
U015142,1
U015143,0
U015144,0
U015145,1
U015146,0
U015147,1
U015148,1
U015149,0
U015150,0
U015151,1
U015152,1
U015153,0
U015154,0
U015155,1
U015156,0
U015157,0
U015158,0
U015159,0
U015160,0
U015161,1
U015162,1
U015163,0
U015164,0
U015165,0
U015166,1
U015167,0
U015168,0
U015169,1
U015170,0
U015171,0
U015172,0
U015173,0
U015174,1
U015175,0
U015176,0
U015177,1
U015178,0
U015179,0
U015180,1
U015181,0
U015182,0
U015183,1
U015184,0
U015185,1
U015186,0
U015187,1
U015188,1
U015189,0
U015190,1
U015191,0
U015192,0
U015193,0
U015194,0
U015195,0
U015196,0
U015197,1
U015198,0
U015199,0
U015200,0
U015201,0
U015202,0
U015203,0
U015204,0
U015205,1
U015206,0
U015207,1
U015208,0
U015209,0
U015210,0
U015211,0
U015212,0
U015213,0
U015214,1
U015215,1
U015216,0
U015217,0
U015218,0
U015219,0
U015220,0
U015221,1
U015222,0
U015223,1
U015224,0
U015225,0
U015226,0
U015227,1
U015228,0
U015229,1
U015230,1
U015231,1
U015232,1
U015233,1
U015234,0
U015235,1
U015236,0
U015237,1
U015238,0
U015239,0
U015240,0
U015241,1
U015242,0
U015243,1
U015244,1
U015245,1
U015246,0
U015247,0
U015248,0
U015249,0
U015250,0
U015251,0
U015252,1
U015253,1
U015254,0
U015255,0
U015256,1
U015257,0
U015258,0
U015259,1
U015260,0
U015261,0
U015262,0
U015263,0
U015264,1
U015265,0
U015266,0
U015267,0
U015268,0
U015269,1
U015270,1
U015271,1
U015272,1
U015273,0
U015274,1
U015275,0
U015276,1
U015277,1
U015278,0
U015279,0
U015280,0
U015281,0
U015282,0
U015283,0
U015284,0
U015285,0
U015286,1
U015287,0
U015288,0
U015289,1
U015290,0
U015291,0
U015292,0
U015293,0
U015294,0
U015295,0
U015296,0
U015297,0
U015298,1
U015299,0
U015300,0
U015301,0
U015302,0
U015303,1
U015304,1
U015305,1
U015306,0
U015307,0
U015308,0
U015309,1
U015310,0
U015311,0
U015312,0
U015313,0
U015314,1
U015315,1
U015316,1
U015317,0
U015318,0
U015319,1
U015320,0
U015321,0
U015322,1
U015323,0
U015324,0
U015325,0
U015326,0
U015327,0
U015328,0
U015329,0
U015330,0
U015331,1
U015332,0
U015333,1
U015334,1
U015335,0
U015336,0
U015337,0
U015338,0
U015339,0
U015340,0
U015341,1
U015342,1
U015343,0
U015344,1
U015345,1
U015346,1
U015347,1
U015348,1
U015349,0
U015350,1
U015351,0
U015352,0
U015353,0
U015354,0
U015355,1
U015356,0
U015357,1
U015358,0
U015359,1
U015360,0
U015361,0
U015362,0
U015363,0
U015364,1
U015365,0
U015366,0
U015367,1
U015368,0
U015369,0
U015370,1
U015371,1
U015372,0
U015373,1
U015374,1
U015375,1
U015376,0
U015377,1
U015378,1
U015379,0
U015380,0
U015381,0
U015382,0
U015383,0
U015384,1
U015385,0
U015386,0
U015387,0
U015388,0
U015389,0
U015390,0
U015391,0
U015392,1
U015393,0
U015394,0
U015395,1
U015396,1
U015397,0
U015398,1
U015399,1
U015400,1
U015401,0
U015402,1
U015403,0
U015404,1
U015405,0
U015406,1
U015407,0
U015408,1
U015409,1
U015410,0
U015411,0
U015412,0
U015413,1
U015414,1
U015415,0
U015416,1
U015417,0
U015418,0
U015419,1
U015420,1
U015421,1
U015422,0
U015423,0
U015424,1
U015425,0
U015426,1
U015427,1
U015428,1
U015429,1
U015430,0
U015431,1
U015432,0
U015433,1
U015434,1
U015435,0
U015436,1
U015437,1
U015438,1
U015439,0
U015440,0
U015441,1
U015442,1
U015443,1
U015444,0
U015445,0
U015446,0
U015447,0
U015448,0
U015449,0
U015450,1
U015451,0
U015452,0
U015453,0
U015454,1
U015455,0
U015456,0
U015457,1
U015458,1
U015459,1
U015460,0
U015461,1
U015462,0
U015463,1
U015464,0
U015465,0
U015466,0
U015467,0
U015468,1
U015469,0
U015470,0
U015471,0
U015472,1
U015473,0
U015474,0
U015475,1
U015476,0
U015477,1
U015478,0
U015479,1
U015480,0
U015481,0
U015482,0
U015483,0
U015484,1
U015485,0
U015486,0
U015487,0
U015488,1
U015489,0
U015490,0
U015491,0
U015492,0
U015493,0
U015494,0
U015495,0
U015496,1
U015497,0
U015498,1
U015499,0
U015500,0
U015501,1
U015502,1
U015503,0
U015504,0
U015505,1
U015506,1
U015507,0
U015508,0
U015509,0
U015510,0
U015511,0
U015512,0
U015513,0
U015514,0
U015515,1
U015516,0
U015517,0
U015518,1
U015519,0
U015520,0
U015521,1
U015522,0
U015523,0
U015524,1
U015525,1
U015526,0
U015527,1
U015528,0
U015529,1
U015530,0
U015531,0
U015532,0
U015533,0
U015534,0
U015535,0
U015536,0
U015537,1
U015538,0
U015539,0
U015540,0
U015541,0
U015542,0
U015543,1
U015544,0
U015545,0
U015546,0
U015547,0
U015548,0
U015549,1
U015550,1
U015551,0
U015552,0
U015553,1
U015554,1
U015555,0
U015556,0
U015557,1
U015558,1
U015559,0
U015560,1
U015561,1
U015562,0
U015563,1
U015564,1
U015565,0
U015566,0
U015567,0
U015568,1
U015569,0
U015570,0
U015571,1
U015572,1
U015573,0
U015574,1
U015575,0
U015576,1
U015577,0
U015578,1
U015579,0
U015580,1
U015581,1
U015582,0
U015583,0
U015584,0
U015585,1
U015586,1
U015587,0
U015588,0
U015589,1
U015590,1
U015591,1
U015592,1
U015593,1
U015594,0
U015595,0
U015596,0
U015597,0
U015598,1
U015599,0
U015600,0
U015601,1
U015602,1
U015603,1
U015604,0
U015605,1
U015606,0
U015607,1
U015608,1
U015609,1
U015610,0
U015611,1
U015612,1
U015613,0
U015614,0
U015615,1
U015616,0
U015617,1
U015618,0
U015619,0
U015620,0
U015621,1
U015622,0
U015623,0
U015624,1
U015625,1
U015626,0
U015627,1
U015628,1
U015629,0
U015630,1
U015631,0
U015632,0
U015633,0
U015634,1
U015635,1
U015636,1
U015637,1
U015638,0
U015639,0
U015640,0
U015641,0
U015642,0
U015643,0
U015644,1
U015645,1
U015646,1
U015647,1
U015648,0
U015649,0
U015650,0
U015651,0
U015652,1
U015653,0
U015654,0
U015655,0
U015656,0
U015657,0
U015658,1
U015659,0
U015660,0
U015661,1
U015662,0
U015663,0
U015664,0
U015665,1
U015666,0
U015667,0
U015668,0
U015669,0
U015670,1
U015671,0
U015672,0
U015673,0
U015674,0
U015675,0
U015676,0
U015677,0
U015678,1
U015679,1
U015680,1
U015681,0
U015682,1
U015683,1
U015684,0
U015685,1
U015686,0
U015687,0
U015688,1
U015689,0
U015690,1
U015691,0
U015692,0
U015693,0
U015694,1
U015695,0
U015696,0
U015697,0
U015698,0
U015699,0
U015700,1
U015701,0
U015702,1
U015703,0
U015704,0
U015705,0
U015706,1
U015707,1
U015708,1
U015709,1
U015710,1
U015711,1
U015712,0
U015713,0
U015714,0
U015715,1
U015716,0
U015717,0
U015718,0
U015719,0
U015720,0
U015721,0
U015722,1
U015723,1
U015724,0
U015725,1
U015726,1
U015727,1
U015728,1
U015729,0
U015730,0
U015731,0
U015732,0
U015733,0
U015734,0
U015735,0
U015736,1
U015737,0
U015738,0
U015739,0
U015740,0
U015741,0
U015742,0
U015743,0
U015744,0
U015745,0
U015746,0
U015747,1
U015748,0
U015749,1
U015750,1
U015751,0
U015752,0
U015753,0
U015754,0
U015755,0
U015756,0
U015757,0
U015758,0
U015759,0
U015760,1
U015761,0
U015762,0
U015763,1
U015764,0
U015765,0
U015766,1
U015767,1
U015768,0
U015769,0
U015770,0
U015771,0
U015772,0
U015773,0
U015774,1
U015775,1
U015776,0
U015777,0
U015778,1
U015779,0
U015780,1
U015781,1
U015782,0
U015783,1
U015784,1
U015785,1
U015786,0
U015787,1
U015788,1
U015789,0
U015790,1
U015791,1
U015792,1
U015793,0
U015794,0
U015795,1
U015796,1
U015797,1
U015798,1
U015799,1
U015800,0
U015801,0
U015802,0
U015803,1
U015804,1
U015805,0
U015806,0
U015807,0
U015808,1
U015809,0
U015810,0
U015811,0
U015812,0
U015813,1
U015814,1
U015815,1
U015816,0
U015817,1
U015818,0
U015819,1
U015820,0
U015821,0
U015822,0
U015823,0
U015824,1
U015825,1
U015826,0
U015827,0
U015828,0
U015829,0
U015830,1
U015831,0
U015832,0
U015833,1
U015834,1
U015835,0
U015836,1
U015837,0
U015838,1
U015839,0
U015840,0
U015841,1
U015842,1
U015843,0
U015844,1
U015845,0
U015846,0
U015847,0
U015848,0
U015849,0
U015850,0
U015851,0
U015852,1
U015853,0
U015854,1
U015855,0
U015856,1
U015857,0
U015858,0
U015859,0
U015860,0
U015861,1
U015862,1
U015863,1
U015864,0
U015865,1
U015866,0
U015867,0
U015868,0
U015869,1
U015870,0
U015871,0
U015872,0
U015873,0
U015874,0
U015875,0
U015876,0
U015877,0
U015878,1
U015879,0
U015880,1
U015881,0
U015882,0
U015883,0
U015884,1
U015885,1
U015886,0
U015887,1
U015888,0
U015889,1
U015890,1
U015891,0
U015892,0
U015893,0
U015894,1
U015895,0
U015896,0
U015897,1
U015898,0
U015899,0
U015900,0
U015901,1
U015902,0
U015903,1
U015904,0
U015905,1
U015906,0
U015907,1
U015908,1
U015909,1
U015910,0
U015911,0
U015912,0
U015913,1
U015914,0
U015915,0
U015916,1
U015917,0
U015918,0
U015919,0
U015920,0
U015921,0
U015922,1
U015923,1
U015924,0
U015925,1
U015926,1
U015927,1
U015928,0
U015929,1
U015930,1
U015931,0
U015932,1
U015933,1
U015934,0
U015935,0
U015936,1
U015937,1
U015938,0
U015939,0
U015940,0
U015941,0
U015942,0
U015943,0
U015944,1
U015945,1
U015946,1
U015947,0
U015948,0
U015949,1
U015950,0
U015951,0
U015952,1
U015953,0
U015954,1
U015955,0
U015956,0
U015957,0
U015958,0
U015959,1
U015960,0
U015961,0
U015962,1
U015963,1
U015964,1
U015965,1
U015966,0
U015967,0
U015968,0
U015969,0
U015970,0
U015971,0
U015972,0
U015973,0
U015974,0
U015975,0
U015976,1
U015977,0
U015978,0
U015979,0
U015980,1
U015981,0
U015982,1
U015983,0
U015984,0
U015985,0
U015986,1
U015987,1
U015988,0
U015989,0
U015990,1
U015991,0
U015992,0
U015993,0
U015994,1
U015995,0
U015996,0
U015997,0
U015998,0
U015999,0
U016000,0
U016001,0
U016002,0
U016003,0
U016004,0
U016005,0
U016006,0
U016007,0
U016008,1
U016009,1
U016010,0
U016011,0
U016012,0
U016013,1
U016014,0
U016015,1
U016016,0
U016017,0
U016018,1
U016019,1
U016020,0
U016021,1
U016022,0
U016023,0
U016024,0
U016025,0
U016026,0
U016027,1
U016028,1
U016029,0
U016030,0
U016031,0
U016032,0
U016033,1
U016034,0
U016035,0
U016036,1
U016037,0
U016038,0
U016039,0
U016040,0
U016041,0
U016042,1
U016043,1
U016044,0
U016045,0
U016046,1
U016047,1
U016048,0
U016049,0
U016050,0
U016051,0
U016052,0
U016053,0
U016054,0
U016055,0
U016056,1
U016057,1
U016058,0
U016059,0
U016060,1
U016061,0
U016062,1
U016063,0
U016064,0
U016065,0
U016066,1
U016067,0
U016068,0
U016069,1
U016070,0
U016071,1
U016072,0
U016073,1
U016074,0
U016075,0
U016076,0
U016077,0
U016078,0
U016079,0
U016080,1
U016081,0
U016082,1
U016083,0
U016084,0
U016085,1
U016086,0
U016087,0
U016088,0
U016089,0
U016090,0
U016091,0
U016092,1
U016093,1
U016094,0
U016095,0
U016096,1
U016097,0
U016098,0
U016099,0
U016100,0
U016101,0
U016102,1
U016103,0
U016104,0
U016105,0
U016106,0
U016107,1
U016108,0
U016109,0
U016110,1
U016111,0
U016112,0
U016113,0
U016114,0
U016115,1
U016116,1
U016117,0
U016118,0
U016119,0
U016120,0
U016121,0
U016122,0
U016123,0
U016124,0
U016125,0
U016126,0
U016127,0
U016128,0
U016129,1
U016130,0
U016131,0
U016132,1
U016133,0
U016134,0
U016135,1
U016136,1
U016137,0
U016138,1
U016139,0
U016140,0
U016141,0
U016142,1
U016143,1
U016144,1
U016145,0
U016146,0
U016147,0
U016148,0
U016149,0
U016150,0
U016151,0
U016152,1
U016153,0
U016154,0
U016155,0
U016156,1
U016157,1
U016158,1
U016159,0
U016160,1
U016161,0
U016162,0
U016163,1
U016164,1
U016165,1
U016166,1
U016167,1
U016168,1
U016169,0
U016170,0
U016171,0
U016172,1
U016173,0
U016174,1
U016175,0
U016176,0
U016177,0
U016178,0
U016179,0
U016180,0
U016181,0
U016182,0
U016183,0
U016184,0
U016185,1
U016186,1
U016187,0
U016188,1
U016189,1
U016190,0
U016191,0
U016192,0
U016193,0
U016194,0
U016195,1
U016196,0
U016197,0
U016198,0
U016199,0
U016200,0
U016201,0
U016202,0
U016203,0
U016204,0
U016205,0
U016206,0
U016207,1
U016208,1
U016209,1
U016210,1
U016211,0
U016212,0
U016213,1
U016214,1
U016215,0
U016216,0
U016217,1
U016218,0
U016219,0
U016220,1
U016221,0
U016222,0
U016223,0
U016224,1
U016225,0
U016226,0
U016227,0
U016228,0
U016229,0
U016230,0
U016231,0
U016232,0
U016233,1
U016234,0
U016235,1
U016236,1
U016237,0
U016238,0
U016239,0
U016240,0
U016241,0
U016242,1
U016243,1
U016244,1
U016245,0
U016246,0
U016247,1
U016248,0
U016249,0
U016250,0
U016251,0
U016252,0
U016253,0
U016254,0
U016255,1
U016256,1
U016257,0
U016258,1
U016259,0
U016260,0
U016261,0
U016262,0
U016263,0
U016264,0
U016265,1
U016266,0
U016267,0
U016268,0
U016269,0
U016270,1
U016271,0
U016272,1
U016273,0
U016274,0
U016275,0
U016276,0
U016277,1
U016278,1
U016279,0
U016280,0
U016281,0
U016282,1
U016283,0
U016284,1
U016285,1
U016286,0
U016287,1
U016288,0
U016289,0
U016290,0
U016291,0
U016292,1
U016293,0
U016294,1
U016295,0
U016296,1
U016297,1
U016298,0
U016299,0
U016300,1
U016301,0
U016302,0
U016303,1
U016304,1
U016305,1
U016306,1
U016307,1
U016308,0
U016309,1
U016310,0
U016311,1
U016312,0
U016313,0
U016314,1
U016315,1
U016316,1
U016317,0
U016318,0
U016319,1
U016320,0
U016321,0
U016322,0
U016323,0
U016324,1
U016325,0
U016326,1
U016327,0
U016328,0
U016329,1
U016330,0
U016331,1
U016332,1
U016333,1
U016334,0
U016335,0
U016336,0
U016337,0
U016338,1
U016339,0
U016340,0
U016341,0
U016342,1
U016343,0
U016344,1
U016345,0
U016346,0
U016347,0
U016348,0
U016349,0
U016350,0
U016351,0
U016352,0
U016353,1
U016354,0
U016355,0
U016356,0
U016357,0
U016358,0
U016359,1
U016360,0
U016361,1
U016362,0
U016363,1
U016364,0
U016365,0
U016366,0
U016367,0
U016368,0
U016369,1
U016370,1
U016371,1
U016372,1
U016373,0
U016374,0
U016375,0
U016376,0
U016377,0
U016378,0
U016379,0
U016380,0
U016381,1
U016382,1
U016383,1
U016384,0
U016385,0
U016386,1
U016387,1
U016388,0
U016389,0
U016390,0
U016391,1
U016392,0
U016393,0
U016394,1
U016395,0
U016396,1
U016397,0
U016398,1
U016399,0
U016400,1
U016401,0
U016402,0
U016403,1
U016404,0
U016405,1
U016406,0
U016407,0
U016408,1
U016409,0
U016410,0
U016411,1
U016412,0
U016413,0
U016414,1
U016415,0
U016416,1
U016417,0
U016418,0
U016419,1
U016420,0
U016421,0
U016422,1
U016423,0
U016424,1
U016425,1
U016426,0
U016427,0
U016428,1
U016429,0
U016430,0
U016431,0
U016432,1
U016433,1
U016434,0
U016435,1
U016436,1
U016437,1
U016438,0
U016439,0
U016440,1
U016441,1
U016442,1
U016443,1
U016444,0
U016445,1
U016446,0
U016447,0
U016448,0
U016449,0
U016450,1
U016451,0
U016452,0
U016453,1
U016454,0
U016455,0
U016456,1
U016457,0
U016458,0
U016459,1
U016460,0
U016461,1
U016462,1
U016463,1
U016464,0
U016465,1
U016466,0
U016467,1
U016468,0
U016469,1
U016470,0
U016471,1
U016472,0
U016473,0
U016474,0
U016475,0
U016476,1
U016477,0
U016478,1
U016479,1
U016480,1
U016481,0
U016482,0
U016483,0
U016484,0
U016485,1
U016486,0
U016487,0
U016488,0
U016489,0
U016490,1
U016491,1
U016492,1
U016493,0
U016494,0
U016495,1
U016496,0
U016497,1
U016498,1
U016499,0
U016500,0
U016501,0
U016502,0
U016503,0
U016504,1
U016505,0
U016506,0
U016507,1
U016508,0
U016509,0
U016510,0
U016511,1
U016512,1
U016513,1
U016514,0
U016515,0
U016516,0
U016517,0
U016518,0
U016519,1
U016520,1
U016521,1
U016522,1
U016523,0
U016524,0
U016525,0
U016526,1
U016527,1
U016528,0
U016529,1
U016530,0
U016531,0
U016532,1
U016533,0
U016534,1
U016535,0
U016536,0
U016537,1
U016538,0
U016539,1
U016540,1
U016541,0
U016542,1
U016543,0
U016544,1
U016545,1
U016546,1
U016547,1
U016548,1
U016549,0
U016550,0
U016551,0
U016552,1
U016553,1
U016554,1
U016555,0
U016556,1
U016557,1
U016558,0
U016559,0
U016560,1
U016561,0
U016562,0
U016563,1
U016564,0
U016565,1
U016566,1
U016567,0
U016568,0
U016569,0
U016570,0
U016571,1
U016572,1
U016573,0
U016574,0
U016575,1
U016576,1
U016577,0
U016578,0
U016579,0
U016580,0
U016581,0
U016582,1
U016583,0
U016584,1
U016585,1
U016586,0
U016587,1
U016588,0
U016589,0
U016590,0
U016591,1
U016592,0
U016593,1
U016594,0
U016595,0
U016596,0
U016597,0
U016598,0
U016599,1
U016600,0
U016601,0
U016602,0
U016603,0
U016604,1
U016605,0
U016606,1
U016607,0
U016608,0
U016609,0
U016610,1
U016611,0
U016612,0
U016613,1
U016614,1
U016615,1
U016616,1
U016617,1
U016618,0
U016619,0
U016620,0
U016621,0
U016622,1
U016623,0
U016624,0
U016625,0
U016626,0
U016627,1
U016628,0
U016629,1
U016630,0
U016631,0
U016632,0
U016633,1
U016634,0
U016635,1
U016636,0
U016637,1
U016638,1
U016639,1
U016640,1
U016641,1
U016642,0
U016643,0
U016644,0
U016645,0
U016646,1
U016647,0
U016648,0
U016649,1
U016650,0
U016651,0
U016652,1
U016653,1
U016654,0
U016655,1
U016656,0
U016657,0
U016658,0
U016659,0
U016660,0
U016661,0
U016662,0
U016663,1
U016664,0
U016665,0
U016666,0
U016667,1
U016668,0
U016669,0
U016670,1
U016671,0
U016672,0
U016673,0
U016674,0
U016675,0
U016676,0
U016677,0
U016678,0
U016679,1
U016680,1
U016681,1
U016682,0
U016683,1
U016684,0
U016685,1
U016686,0
U016687,0
U016688,0
U016689,0
U016690,0
U016691,1
U016692,1
U016693,0
U016694,1
U016695,1
U016696,0
U016697,1
U016698,0
U016699,0
U016700,1
U016701,0
U016702,1
U016703,0
U016704,0
U016705,1
U016706,1
U016707,0
U016708,0
U016709,0
U016710,0
U016711,0
U016712,1
U016713,0
U016714,0
U016715,0
U016716,1
U016717,0
U016718,0
U016719,0
U016720,0
U016721,1
U016722,0
U016723,1
U016724,0
U016725,0
U016726,0
U016727,1
U016728,1
U016729,0
U016730,0
U016731,0
U016732,1
U016733,0
U016734,0
U016735,0
U016736,0
U016737,1
U016738,0
U016739,1
U016740,1
U016741,0
U016742,1
U016743,0
U016744,0
U016745,0
U016746,0
U016747,0
U016748,0
U016749,0
U016750,0
U016751,1
U016752,0
U016753,1
U016754,1
U016755,0
U016756,1
U016757,1
U016758,0
U016759,0
U016760,0
U016761,0
U016762,0
U016763,0
U016764,0
U016765,1
U016766,0
U016767,0
U016768,0
U016769,0
U016770,1
U016771,0
U016772,1
U016773,0
U016774,0
U016775,0
U016776,0
U016777,0
U016778,0
U016779,0
U016780,0
U016781,0
U016782,0
U016783,0
U016784,1
U016785,0
U016786,0
U016787,1
U016788,0
U016789,1
U016790,1
U016791,1
U016792,0
U016793,1
U016794,0
U016795,1
U016796,0
U016797,0
U016798,0
U016799,0
U016800,1
U016801,1
U016802,0
U016803,1
U016804,0
U016805,0
U016806,1
U016807,1
U016808,1
U016809,0
U016810,1
U016811,1
U016812,1
U016813,0
U016814,0
U016815,0
U016816,0
U016817,0
U016818,1
U016819,1
U016820,1
U016821,0
U016822,0
U016823,0
U016824,1
U016825,1
U016826,0
U016827,1
U016828,0
U016829,0
U016830,1
U016831,0
U016832,0
U016833,0
U016834,1
U016835,0
U016836,0
U016837,0
U016838,1
U016839,0
U016840,1
U016841,1
U016842,1
U016843,0
U016844,0
U016845,1
U016846,1
U016847,0
U016848,1
U016849,0
U016850,0
U016851,0
U016852,0
U016853,0
U016854,1
U016855,0
U016856,0
U016857,0
U016858,1
U016859,0
U016860,0
U016861,0
U016862,0
U016863,0
U016864,0
U016865,0
U016866,0
U016867,0
U016868,0
U016869,1
U016870,0
U016871,0
U016872,1
U016873,1
U016874,0
U016875,0
U016876,0
U016877,1
U016878,0
U016879,0
U016880,0
U016881,1
U016882,1
U016883,1
U016884,0
U016885,0
U016886,1
U016887,0
U016888,0
U016889,0
U016890,0
U016891,0
U016892,0
U016893,0
U016894,0
U016895,0
U016896,0
U016897,1
U016898,1
U016899,0
U016900,1
U016901,0
U016902,0
U016903,1
U016904,0
U016905,1
U016906,0
U016907,0
U016908,0
U016909,0
U016910,1
U016911,0
U016912,0
U016913,0
U016914,0
U016915,1
U016916,1
U016917,0
U016918,0
U016919,1
U016920,1
U016921,0
U016922,0
U016923,1
U016924,0
U016925,1
U016926,1
U016927,1
U016928,0
U016929,1
U016930,0
U016931,0
U016932,0
U016933,1
U016934,0
U016935,0
U016936,0
U016937,1
U016938,0
U016939,0
U016940,1
U016941,1
U016942,0
U016943,1
U016944,0
U016945,0
U016946,1
U016947,0
U016948,0
U016949,1
U016950,0
U016951,0
U016952,1
U016953,1
U016954,1
U016955,1
U016956,1
U016957,0
U016958,1
U016959,1
U016960,0
U016961,0
U016962,0
U016963,0
U016964,1
U016965,0
U016966,0
U016967,1
U016968,0
U016969,0
U016970,0
U016971,0
U016972,1
U016973,0
U016974,0
U016975,0
U016976,1
U016977,1
U016978,0
U016979,1
U016980,1
U016981,1
U016982,1
U016983,0
U016984,0
U016985,0
U016986,1
U016987,0
U016988,1
U016989,0
U016990,0
U016991,1
U016992,1
U016993,0
U016994,0
U016995,0
U016996,1
U016997,0
U016998,1
U016999,0
U017000,0
U017001,0
U017002,0
U017003,0
U017004,1
U017005,1
U017006,1
U017007,1
U017008,1
U017009,0
U017010,0
U017011,0
U017012,1
U017013,0
U017014,0
U017015,0
U017016,0
U017017,1
U017018,0
U017019,0
U017020,0
U017021,1
U017022,0
U017023,0
U017024,1
U017025,0
U017026,1
U017027,0
U017028,0
U017029,0
U017030,0
U017031,0
U017032,0
U017033,1
U017034,1
U017035,1
U017036,0
U017037,1
U017038,0
U017039,1
U017040,0
U017041,1
U017042,0
U017043,0
U017044,1
U017045,1
U017046,0
U017047,0
U017048,1
